Study_Hours,Attendance_Percentage,Assignment_Score,Quiz_Score,Project_Score,Midterm_Exam,Course_Work_Score,Final_Exam_Score,Status
3.6,50.5,50.6,30.6,35.8,23.9,38.7,21.0,Fail
3.1,72.6,44.1,28.4,45.4,49.9,39.9,47.4,Fail
12.6,81.0,81.3,78.0,87.0,74.3,82.6,69.1,Pass
5.9,55.2,47.0,41.3,46.9,33.5,45.2,41.7,Fail
16.2,78.4,79.7,69.2,69.3,76.9,72.4,77.5,Pass
4.4,59.6,52.6,42.6,53.0,38.2,49.8,49.3,Fail
4.9,74.6,52.6,48.1,53.8,41.7,51.7,40.7,Fail
9.0,74.4,59.6,47.2,65.6,68.1,58.3,69.6,Pass
15.7,70.0,84.9,69.2,77.5,69.6,77.2,83.2,Pass
4.8,66.7,36.0,43.1,41.3,61.4,40.2,44.8,Fail
10.5,72.3,63.0,65.4,66.7,72.2,65.2,59.7,Pass
6.7,67.7,39.0,53.4,62.1,49.4,52.6,44.3,Fail
9.1,66.8,43.9,51.6,54.5,78.5,50.4,60.8,Pass
4.0,65.0,47.1,40.3,42.6,40.2,43.3,49.2,Fail
9.9,65.1,55.1,51.1,59.4,46.9,55.6,61.9,Pass
5.7,57.3,65.2,42.8,50.8,54.7,52.7,49.0,Pass
5.0,56.0,44.8,39.7,45.3,35.5,43.5,33.1,Fail
6.5,59.4,59.9,45.6,62.2,59.9,56.5,43.1,Pass
9.4,74.7,61.6,41.1,65.3,47.5,56.9,42.8,Fail
6.0,70.8,43.6,40.1,65.2,42.6,51.2,41.5,Fail
5.1,77.8,39.4,58.6,55.0,47.1,51.4,40.3,Fail
6.2,65.6,41.2,39.1,54.5,54.2,45.9,58.2,Pass
6.1,72.9,56.7,45.4,71.6,47.3,59.3,50.5,Pass
8.9,71.1,71.9,54.3,65.5,54.1,64.1,54.7,Pass
5.3,68.8,43.9,42.3,50.0,54.1,45.9,53.0,Pass
5.2,72.7,58.9,39.5,48.4,59.3,48.9,58.8,Pass
4.0,69.5,47.4,49.5,44.2,43.1,46.8,38.4,Fail
9.3,72.0,51.7,44.1,58.2,50.3,52.0,53.4,Pass
7.2,63.7,56.3,28.2,53.8,63.0,46.9,42.1,Fail
12.8,77.6,81.6,74.2,59.1,71.4,70.4,82.3,Pass
11.9,85.2,68.8,50.9,72.2,74.2,64.8,78.8,Pass
7.7,70.6,63.2,56.1,40.4,51.8,52.0,47.0,Fail
6.3,64.4,54.4,41.5,62.8,45.8,53.9,52.9,Pass
6.7,74.6,58.3,61.9,45.0,51.1,54.1,30.7,Fail
4.5,54.3,38.9,36.2,46.5,48.7,41.1,36.7,Fail
4.0,61.9,50.5,34.4,49.4,52.7,45.2,42.4,Fail
3.7,56.6,32.7,45.3,52.9,36.1,44.6,37.1,Fail
6.0,66.2,54.8,55.9,54.8,46.9,55.1,52.5,Pass
0.9,71.1,54.1,49.3,45.4,49.6,49.2,28.2,Fail
15.4,83.6,90.3,47.2,83.6,95.4,74.7,90.9,Pass
17.9,66.5,67.4,53.2,73.6,85.2,65.6,92.4,Pass
3.4,59.1,48.1,27.5,42.5,42.1,39.7,34.5,Fail
17.7,69.2,70.5,61.2,79.7,98.5,71.4,86.9,Pass
3.5,72.7,49.9,36.4,48.5,46.4,45.3,30.4,Fail
6.7,63.4,67.8,46.0,60.7,52.6,58.4,43.6,Pass
8.4,70.7,65.0,52.9,54.9,53.3,57.3,37.6,Fail
7.1,69.5,49.8,53.0,62.8,60.2,56.0,51.2,Pass
4.8,67.4,44.1,36.1,53.8,40.2,45.6,41.0,Fail
4.6,42.4,42.1,34.9,42.5,33.9,40.1,31.4,Fail
10.6,75.6,64.6,56.7,55.7,62.4,58.7,59.1,Pass
13.0,71.2,68.4,61.6,75.9,75.3,69.4,71.5,Pass
1.9,69.0,32.6,31.9,57.7,36.1,42.4,33.9,Fail
7.7,70.9,72.7,51.6,57.8,63.8,60.4,60.1,Pass
9.4,76.3,78.5,45.4,72.6,52.3,66.2,44.4,Pass
7.4,63.1,57.6,62.5,55.1,50.7,58.1,45.6,Pass
2.6,54.1,34.5,26.3,33.4,36.4,31.6,20.1,Fail
9.0,77.9,56.4,57.8,57.7,63.4,57.3,55.8,Pass
12.0,78.9,60.1,58.2,68.5,76.2,62.9,79.4,Pass
4.0,66.6,39.7,36.0,51.3,35.5,43.2,38.2,Fail
4.7,67.4,44.5,28.6,40.1,45.3,38.0,38.6,Fail
7.5,72.4,60.1,44.7,54.3,46.3,53.2,43.5,Fail
6.4,57.3,51.0,41.2,51.6,53.1,48.3,43.0,Fail
4.7,74.2,63.9,38.7,46.5,43.8,49.4,37.5,Fail
3.0,62.4,32.5,43.3,46.7,48.0,41.4,40.7,Fail
5.0,65.0,42.5,57.3,61.9,47.9,54.7,35.7,Fail
1.4,58.3,24.3,32.0,37.9,35.3,32.0,25.9,Fail
9.5,51.6,55.6,53.4,61.1,78.5,57.1,56.7,Pass
4.3,69.8,62.3,53.1,44.1,56.1,52.3,35.5,Fail
10.4,64.5,56.4,44.4,57.1,66.0,53.1,49.4,Pass
5.8,67.8,62.9,60.7,62.2,51.1,62.0,46.0,Pass
7.3,62.2,58.8,34.7,46.1,47.3,46.5,37.3,Fail
2.2,59.9,49.3,34.8,39.4,32.7,41.0,29.7,Fail
9.9,68.7,65.1,60.0,71.2,73.9,66.0,71.6,Pass
23.7,81.7,100.0,100.0,92.9,98.4,97.2,100.0,Pass
5.3,64.6,48.4,42.7,37.2,52.1,42.2,43.1,Fail
7.2,64.8,59.3,48.0,52.3,47.3,53.1,35.2,Fail
7.7,60.9,68.4,61.8,69.6,46.1,66.9,42.3,Pass
2.8,72.7,39.2,25.8,57.8,37.9,42.6,28.1,Fail
3.3,57.5,42.1,27.6,44.0,44.8,38.5,31.8,Fail
9.1,75.4,65.4,42.8,62.2,69.4,57.3,61.8,Pass
4.0,70.1,42.2,31.6,66.1,46.4,48.6,45.7,Fail
5.8,74.4,46.7,38.0,48.2,49.7,44.7,27.7,Fail
7.3,64.4,70.2,58.3,53.5,58.7,60.0,61.5,Pass
9.3,69.6,53.0,66.5,68.0,59.5,63.0,47.7,Pass
6.0,65.9,48.8,48.1,46.8,46.5,47.8,60.1,Pass
6.1,71.5,55.4,55.1,58.3,44.4,56.5,40.7,Fail
21.6,84.0,91.8,90.9,84.2,100.0,88.5,100.0,Pass
11.3,77.2,61.4,59.2,78.1,62.9,67.4,65.1,Pass
5.4,64.4,48.5,51.3,48.3,39.6,49.3,37.3,Fail
6.1,76.3,47.1,54.3,51.4,52.0,51.0,55.6,Pass
17.1,80.4,73.9,78.5,75.1,93.0,75.8,98.6,Pass
9.3,70.1,65.2,53.8,54.5,66.5,57.5,58.0,Pass
12.2,77.4,74.9,62.9,69.0,68.6,68.9,61.2,Pass
5.3,79.4,62.6,45.0,41.2,47.8,48.8,35.8,Fail
4.9,61.0,48.1,25.2,41.7,63.3,38.7,56.4,Pass
14.8,86.1,73.9,68.5,78.7,73.1,74.2,67.1,Pass
6.4,61.1,40.7,44.8,51.6,49.3,46.3,47.2,Fail
6.4,68.0,50.4,38.0,54.0,44.7,48.1,49.8,Fail
5.1,59.8,49.5,36.9,44.2,52.5,43.6,38.3,Fail
11.9,71.3,73.9,65.3,79.5,76.0,73.6,74.6,Pass
7.5,63.6,38.6,55.3,59.5,44.4,52.0,46.6,Fail
3.2,69.4,44.5,24.4,47.5,43.5,39.7,35.9,Fail
4.7,61.7,29.8,34.5,45.6,22.9,37.5,21.6,Fail
13.3,80.2,57.8,71.5,68.3,75.9,66.1,69.4,Pass
7.6,64.9,65.2,36.6,53.4,27.7,51.9,35.8,Fail
12.0,74.4,55.9,58.8,66.2,71.5,60.9,74.5,Pass
8.4,81.7,62.2,42.7,70.6,57.4,59.7,58.6,Pass
3.5,58.2,52.7,29.2,43.5,26.8,42.0,24.5,Fail
9.0,65.0,53.8,54.2,67.7,62.5,59.5,43.9,Pass
6.5,65.8,42.9,51.4,48.3,51.8,47.6,53.4,Pass
4.8,65.6,50.2,51.4,61.3,38.8,55.0,47.3,Fail
5.1,71.1,64.0,69.2,53.0,57.8,61.2,55.6,Pass
11.8,74.5,73.9,57.9,74.4,67.1,69.3,69.2,Pass
7.7,71.2,54.8,48.5,74.4,59.3,60.8,46.0,Pass
7.4,59.6,48.2,57.7,70.4,49.4,59.9,42.9,Pass
15.7,81.3,85.0,80.0,71.0,80.4,77.9,63.2,Pass
4.3,67.8,37.2,46.3,55.9,59.9,47.4,47.0,Fail
6.3,72.9,62.0,43.6,50.9,47.0,52.0,51.8,Pass
4.6,62.9,43.8,47.5,51.3,47.8,47.9,34.4,Fail
8.9,70.6,47.1,46.9,62.7,60.9,53.3,50.6,Pass
7.5,74.7,43.3,44.2,63.4,45.3,51.6,28.4,Fail
5.4,58.0,61.3,43.9,42.4,48.2,48.5,46.6,Fail
5.8,52.6,45.8,59.5,39.8,31.9,47.5,46.6,Fail
11.1,64.4,54.4,53.0,56.7,80.7,54.9,67.8,Pass
12.8,70.2,66.3,61.2,73.1,82.0,67.5,68.0,Pass
4.7,74.2,47.1,29.7,54.5,29.4,44.8,30.2,Fail
24.2,100.0,94.1,85.1,100.0,100.0,93.8,100.0,Pass
2.7,56.0,38.2,38.2,34.2,38.2,36.6,39.0,Fail
3.4,63.4,45.9,42.6,48.2,28.5,45.8,28.3,Fail
5.6,62.5,56.0,60.4,47.6,32.7,54.0,30.1,Fail
4.2,68.9,36.8,32.0,44.4,44.0,38.4,56.5,Fail
3.8,66.8,58.4,41.3,49.7,58.6,49.8,34.4,Fail
12.6,68.1,58.1,55.7,56.2,88.8,56.6,66.4,Pass
9.0,65.8,59.8,53.8,63.6,60.2,59.5,49.7,Pass
7.1,67.4,54.0,42.7,46.1,43.2,47.4,47.5,Fail
4.8,75.6,45.8,28.9,50.3,64.2,42.5,47.0,Fail
3.5,59.0,53.8,43.2,52.3,32.4,50.0,28.9,Fail
3.4,51.7,36.0,28.7,31.4,33.9,32.0,31.9,Fail
12.6,85.5,82.2,62.0,65.8,79.5,69.6,65.4,Pass
12.3,78.7,73.6,62.3,79.0,82.5,72.4,76.4,Pass
5.7,57.5,42.7,41.7,41.4,35.4,41.9,45.6,Fail
2.6,65.6,35.3,10.4,51.4,37.0,34.3,28.1,Fail
9.5,77.9,70.9,41.0,69.2,67.1,61.2,63.4,Pass
5.7,67.6,42.6,41.9,42.6,27.0,42.4,35.6,Fail
11.4,84.6,67.1,82.0,72.2,55.4,73.6,67.3,Pass
3.3,68.4,52.7,31.0,52.5,27.1,46.1,31.5,Fail
7.0,70.8,58.9,44.7,47.9,55.6,50.2,58.6,Pass
3.1,65.4,44.2,50.3,47.3,47.8,47.3,57.7,Pass
4.2,66.1,42.4,47.1,54.6,55.9,48.7,49.4,Pass
4.2,72.1,55.8,46.1,52.0,49.7,51.4,49.4,Pass
5.7,65.6,36.0,45.0,51.4,69.7,44.9,48.2,Pass
13.2,83.4,73.5,47.8,73.8,78.5,65.9,70.1,Pass
7.2,71.1,45.4,34.4,63.3,64.8,49.3,56.0,Pass
10.4,73.3,55.8,48.0,63.4,71.4,56.5,55.3,Pass
7.0,65.9,56.7,43.3,51.0,54.1,50.4,57.9,Pass
5.2,63.9,43.6,53.3,48.5,62.0,48.5,53.7,Pass
1.6,64.5,51.8,34.9,34.1,42.9,39.6,28.4,Fail
3.5,72.3,54.3,35.0,30.0,38.7,38.8,41.8,Fail
6.7,72.1,49.4,45.2,50.3,54.7,48.5,67.5,Pass
7.4,63.2,52.0,59.5,65.7,50.5,59.7,50.5,Pass
11.4,60.9,52.2,56.5,68.8,55.5,60.1,65.1,Pass
2.1,68.4,48.5,42.7,35.1,33.9,41.4,33.8,Fail
19.6,100.0,100.0,78.8,87.9,100.0,88.8,100.0,Pass
1.5,59.6,31.3,15.9,35.9,20.8,28.5,23.7,Fail
6.4,64.0,53.5,51.0,52.4,52.8,52.3,64.3,Pass
4.6,72.1,53.4,46.0,45.7,43.1,48.1,25.2,Fail
3.5,57.3,34.2,45.7,39.3,31.5,39.7,35.9,Fail
15.1,90.1,69.2,71.5,86.8,81.1,76.9,79.9,Pass
4.7,68.9,35.6,64.3,42.5,50.2,47.0,52.5,Fail
2.0,62.2,47.1,26.5,48.3,54.7,41.4,46.6,Fail
2.8,57.2,39.9,25.7,48.5,27.5,39.1,35.8,Fail
12.2,81.7,63.1,60.6,87.7,73.8,72.2,64.1,Pass
2.9,59.9,60.3,33.7,42.4,42.8,45.2,46.4,Fail
2.4,68.6,31.0,35.7,36.7,39.3,34.7,31.2,Fail
7.4,72.1,66.7,48.4,47.9,67.9,53.7,66.1,Pass
5.6,77.1,37.1,43.7,58.4,53.8,47.6,50.8,Pass
8.7,71.7,54.7,47.2,63.4,65.9,55.9,60.5,Pass
5.2,91.2,44.2,40.3,57.6,48.7,48.4,44.5,Fail
10.0,76.4,56.4,61.1,66.6,52.8,61.9,41.3,Pass
2.6,64.3,40.2,47.5,45.6,38.8,44.6,49.6,Fail
2.3,59.6,36.8,64.6,39.7,38.3,46.3,35.7,Fail
7.8,76.4,60.5,54.6,58.7,54.7,58.0,50.2,Pass
5.6,63.8,57.4,53.4,52.2,51.0,54.1,49.3,Pass
5.0,59.8,47.0,42.9,66.1,40.6,53.4,36.5,Fail
9.5,67.7,61.9,59.2,68.1,56.1,63.6,49.6,Pass
21.2,83.9,100.0,82.0,85.2,100.0,88.7,96.0,Pass
2.3,80.8,43.3,37.7,52.7,35.1,45.4,30.8,Fail
13.4,78.4,77.6,61.9,74.2,85.2,71.5,72.9,Pass
9.7,66.4,79.5,70.0,76.9,68.9,75.6,62.9,Pass
4.9,74.6,66.7,60.5,65.0,60.9,64.2,58.2,Pass
15.8,80.5,88.8,62.3,80.2,90.1,77.4,87.8,Pass
2.9,73.8,53.8,44.3,50.2,42.8,49.5,36.4,Fail
8.5,85.5,71.9,52.7,58.8,56.0,60.9,38.9,Pass
5.9,55.1,44.5,57.9,53.4,44.3,52.1,45.9,Fail
4.9,46.9,43.2,26.8,52.4,38.9,42.0,31.2,Fail
3.1,79.7,48.5,52.0,52.6,36.3,51.2,38.7,Fail
25.0,84.5,90.0,92.0,100.0,100.0,94.6,100.0,Pass
4.9,52.3,46.7,22.2,44.2,36.4,38.4,34.1,Fail
1.1,57.1,35.1,49.0,45.5,36.4,43.4,22.1,Fail
10.6,65.0,61.2,39.0,53.4,58.2,51.4,62.1,Pass
8.1,63.5,44.2,39.5,47.4,61.6,44.1,45.1,Fail
5.6,73.6,49.0,34.5,61.0,54.4,49.4,66.1,Pass
5.3,63.5,60.2,54.2,42.7,42.2,51.4,41.9,Fail
6.3,54.6,50.5,37.0,45.9,46.6,44.6,48.5,Fail
10.7,73.1,74.0,46.3,65.3,43.8,62.2,55.0,Pass
8.1,62.9,50.2,54.1,59.3,50.5,55.0,44.3,Fail
8.9,68.7,56.4,41.8,61.2,59.5,53.9,72.1,Pass
8.9,69.1,60.2,56.0,39.2,49.9,50.5,43.9,Fail
11.0,80.0,64.4,62.5,72.5,74.6,67.1,68.2,Pass
12.8,71.3,55.8,63.3,66.3,58.0,62.2,63.4,Pass
4.3,70.7,54.3,24.6,59.6,47.2,47.5,38.6,Fail
7.4,56.1,43.7,55.8,44.9,49.5,47.8,42.0,Fail
12.5,82.2,69.6,76.2,83.6,83.4,77.2,72.3,Pass
4.3,75.6,34.2,51.9,42.3,43.6,42.8,45.4,Fail
14.1,75.1,65.5,71.6,69.5,73.3,68.9,76.1,Pass
4.3,58.6,45.2,37.6,55.9,54.1,47.2,45.5,Fail
8.3,61.3,59.5,64.1,73.0,67.6,66.3,54.2,Pass
5.7,66.6,41.5,31.7,43.2,30.3,39.2,45.3,Fail
5.1,75.8,45.8,24.8,71.2,34.7,49.7,27.7,Fail
8.7,67.0,71.6,62.1,44.8,70.7,58.0,58.4,Pass
12.9,84.4,86.8,48.7,81.9,82.9,73.4,74.1,Pass
5.6,57.5,52.6,51.6,62.5,53.7,56.3,43.1,Pass
13.5,73.4,79.3,50.3,66.0,69.8,65.3,69.3,Pass
4.2,64.7,44.7,46.2,57.3,44.3,50.2,38.4,Fail
13.0,77.3,74.4,56.3,69.2,58.1,66.9,71.6,Pass
7.1,65.9,58.8,50.6,51.1,48.7,53.3,44.4,Fail
8.0,79.6,52.3,65.2,51.6,68.4,55.9,55.7,Pass
3.1,73.8,49.9,32.7,49.7,42.1,44.7,47.5,Fail
5.0,64.6,47.0,57.1,51.4,55.9,51.8,53.3,Pass
6.6,63.8,55.3,45.6,46.0,59.7,48.7,51.0,Pass
12.1,69.7,60.8,60.1,76.8,75.8,67.0,71.2,Pass
5.9,75.4,42.8,57.5,50.4,57.2,50.2,37.8,Fail
3.9,59.4,45.8,50.2,46.4,40.2,47.4,35.1,Fail
7.6,57.4,59.1,45.5,56.4,52.9,53.9,54.6,Pass
18.3,71.5,84.7,59.3,100.0,74.2,83.2,88.6,Pass
8.1,75.1,44.5,52.0,67.8,43.3,56.1,41.2,Fail
5.8,56.0,49.9,28.2,55.4,45.9,45.6,31.7,Fail
7.7,66.0,60.7,47.6,54.7,48.5,54.4,55.1,Pass
3.8,65.4,48.3,36.5,51.3,36.6,46.0,44.6,Fail
14.5,63.9,75.1,49.9,74.9,68.9,67.5,77.9,Pass
14.4,78.7,61.1,58.4,73.5,83.4,65.2,95.2,Pass
3.7,61.8,36.8,50.1,52.4,53.3,47.0,52.3,Pass
14.2,61.8,71.7,58.8,91.8,61.5,75.9,62.5,Pass
7.7,70.8,53.9,45.5,50.4,72.7,50.0,69.5,Pass
9.8,74.9,71.5,60.1,68.7,66.6,67.0,55.7,Pass
6.6,69.4,56.5,61.6,58.9,58.5,59.0,54.0,Pass
6.9,72.3,48.3,43.0,54.7,44.4,49.3,37.1,Fail
4.5,67.5,41.7,52.3,44.9,46.3,46.2,50.2,Fail
3.7,70.3,33.5,40.7,42.7,43.5,39.3,35.6,Fail
3.6,56.8,49.7,54.5,61.7,25.7,55.9,49.4,Fail
12.3,63.6,62.7,67.6,66.7,66.2,65.8,68.8,Pass
7.4,59.6,60.0,42.9,62.3,57.9,55.8,51.1,Pass
3.8,58.1,47.1,40.4,44.4,36.2,44.0,28.3,Fail
7.1,84.7,60.5,44.6,65.3,50.8,57.6,55.6,Pass
2.1,56.1,47.6,35.1,46.4,45.2,43.4,37.0,Fail
3.8,60.4,44.9,31.0,45.0,42.5,40.8,32.9,Fail
12.9,73.6,65.2,55.6,71.9,69.3,65.0,83.0,Pass
4.8,62.9,48.5,51.8,58.8,47.6,53.6,36.9,Fail
12.0,88.9,77.4,65.7,67.1,78.4,69.8,61.8,Pass
6.3,53.8,41.2,45.6,50.2,54.3,46.1,45.6,Fail
9.9,89.4,74.0,54.7,74.7,76.1,68.5,67.9,Pass
3.2,65.0,46.4,35.5,52.8,44.9,45.7,35.8,Fail
9.0,78.5,58.5,51.2,70.2,72.8,61.0,68.3,Pass
1.3,61.7,42.6,28.0,47.3,18.2,40.1,24.9,Fail
5.1,72.6,61.4,38.7,63.5,58.2,55.4,59.4,Pass
13.3,68.4,76.5,53.6,68.1,67.3,66.3,78.9,Pass
6.8,57.3,53.9,31.9,62.7,37.0,50.8,48.1,Fail
3.6,85.1,57.7,43.5,56.5,58.4,53.0,52.7,Pass
12.7,90.5,72.9,57.0,82.1,75.0,71.8,61.7,Pass
19.6,75.1,77.1,91.8,75.2,99.2,80.8,100.0,Pass
5.7,72.6,56.7,33.7,60.2,47.2,51.2,51.5,Pass
2.2,71.9,42.4,34.2,48.0,43.8,42.2,48.9,Fail
6.9,73.6,47.7,55.2,54.6,53.5,52.7,46.0,Pass
10.2,70.6,58.2,35.8,72.3,60.5,57.1,54.5,Pass
5.9,83.3,43.7,55.8,58.7,50.3,53.3,45.7,Fail
1.4,67.2,33.1,27.5,44.1,25.8,35.8,27.4,Fail
9.6,64.1,74.7,42.4,52.7,48.3,56.2,45.5,Pass
4.2,61.9,56.0,45.0,44.7,45.7,48.2,29.2,Fail
5.0,57.4,45.3,46.6,49.3,39.5,47.3,34.2,Fail
2.3,61.9,47.3,25.6,40.1,41.8,37.9,22.8,Fail
1.0,60.1,32.4,29.2,49.9,32.3,38.4,13.6,Fail
3.1,69.8,52.4,50.1,47.3,39.5,49.7,31.0,Fail
4.8,71.7,53.2,39.5,46.4,63.2,46.4,49.6,Pass
4.7,68.7,44.4,33.5,42.9,40.2,40.5,38.3,Fail
14.9,80.8,71.5,66.9,75.9,79.8,71.9,85.4,Pass
3.4,72.4,45.4,39.7,55.6,59.9,47.8,32.4,Fail
11.5,72.0,71.4,56.0,61.4,74.4,62.8,75.6,Pass
7.3,49.6,48.8,47.5,43.0,50.7,46.1,45.0,Fail
16.1,96.2,68.4,68.7,79.1,79.8,72.8,97.0,Pass
6.4,60.4,47.3,49.9,51.3,30.8,49.7,40.7,Fail
1.5,67.4,37.0,31.8,36.1,13.8,35.1,22.9,Fail
6.0,64.5,39.5,31.4,51.9,44.0,42.0,42.1,Fail
1.1,72.5,37.9,49.8,55.3,55.0,48.4,39.7,Fail
3.0,55.9,25.5,21.7,40.9,29.5,30.5,38.9,Fail
6.1,61.6,43.2,51.3,48.1,39.7,47.6,48.7,Fail
6.2,63.5,53.0,43.1,61.0,46.7,53.2,47.2,Fail
11.3,78.0,69.6,59.5,61.1,68.8,63.2,65.4,Pass
8.6,72.1,62.9,44.1,65.3,60.1,58.2,58.0,Pass
15.3,82.9,83.1,65.0,80.1,90.0,76.5,100.0,Pass
11.2,74.5,74.3,65.4,80.5,59.0,74.1,67.9,Pass
10.5,80.1,56.8,48.1,75.2,76.5,61.6,76.6,Pass
18.7,90.0,73.4,74.1,73.0,97.0,73.4,100.0,Pass
10.9,85.2,67.7,69.8,71.8,64.5,70.0,68.9,Pass
13.8,79.3,75.8,59.9,64.8,66.0,66.6,51.5,Pass
2.1,65.2,37.1,36.2,51.9,26.5,42.8,21.0,Fail
5.5,80.7,57.3,48.3,51.0,63.3,52.1,52.4,Pass
8.4,79.7,75.3,45.6,70.8,56.7,64.6,56.8,Pass
7.0,72.5,45.1,52.3,64.2,51.7,54.9,52.4,Pass
4.1,53.8,44.4,36.8,32.4,42.3,37.3,42.3,Fail
10.5,59.1,67.0,45.7,72.0,48.6,62.6,44.8,Pass
12.0,79.3,66.2,66.9,78.2,84.2,71.2,75.7,Pass
6.3,72.8,57.7,48.4,49.5,55.4,51.6,50.9,Pass
5.7,61.1,57.0,42.2,60.3,49.5,53.9,48.6,Pass
4.8,68.6,47.8,39.9,43.0,45.7,43.5,32.5,Fail
10.8,65.7,52.8,42.0,68.4,48.6,55.8,57.2,Pass
5.6,71.3,51.8,43.8,53.6,59.3,50.1,33.5,Fail
6.8,72.9,46.7,28.2,46.2,72.1,41.0,44.3,Fail
13.0,80.3,65.7,70.3,82.7,66.0,73.9,85.3,Pass
7.9,72.2,61.0,40.0,70.3,47.1,58.4,49.4,Pass
6.8,65.8,54.8,51.3,56.5,44.2,54.4,37.3,Fail
4.6,63.8,56.3,28.4,51.0,36.9,45.8,23.2,Fail
6.6,77.2,58.2,37.2,56.0,66.5,51.0,53.0,Pass
4.2,68.4,42.7,34.7,53.4,35.4,44.6,50.5,Fail
7.6,73.0,49.1,66.7,60.8,78.8,59.1,60.5,Pass
5.0,66.7,55.0,38.7,62.9,63.2,53.3,52.9,Pass
5.4,71.7,54.2,59.9,55.8,58.3,56.6,42.4,Pass
6.6,75.6,54.3,52.6,67.5,59.8,59.1,45.9,Pass
16.3,74.5,77.7,67.2,65.3,87.8,69.6,85.0,Pass
8.3,74.7,53.4,53.5,66.0,53.7,58.5,52.5,Pass
3.1,61.9,25.2,40.3,44.2,30.1,37.3,30.7,Fail
5.6,69.2,60.3,48.6,57.4,50.8,55.6,47.9,Pass
4.7,72.3,56.3,55.3,66.3,36.9,60.0,45.2,Fail
4.5,53.8,44.4,39.1,53.6,34.7,46.5,19.1,Fail
4.6,56.8,39.1,44.8,43.7,50.1,42.7,37.6,Fail
5.7,61.6,48.2,60.6,45.0,52.6,50.6,51.2,Pass
4.2,59.2,32.3,24.9,31.8,53.5,29.9,37.2,Fail
4.2,63.7,48.4,39.1,52.1,41.0,47.1,50.4,Fail
4.7,79.2,37.7,52.4,61.5,66.8,51.6,56.7,Pass
4.5,74.8,52.3,31.1,62.3,40.9,49.9,34.4,Fail
3.8,59.9,39.9,29.6,43.0,48.7,38.0,35.1,Fail
9.4,78.2,61.1,46.8,73.3,63.2,61.7,57.5,Pass
5.2,65.9,41.1,46.4,59.2,57.4,49.9,40.1,Fail
5.9,69.8,64.8,50.2,63.0,44.2,59.7,40.2,Fail
5.6,58.9,51.8,34.1,50.9,53.1,46.1,37.2,Fail
4.4,54.7,39.7,42.2,45.0,46.0,42.6,37.7,Fail
3.7,70.3,47.1,34.9,53.6,36.2,46.0,40.4,Fail
9.9,72.1,74.3,66.1,70.4,83.5,70.3,72.3,Pass
3.9,68.9,40.9,45.4,45.5,44.0,44.1,41.3,Fail
4.0,77.5,42.4,49.8,49.3,56.0,47.4,29.9,Fail
11.6,72.0,55.6,72.8,67.7,73.6,65.6,70.3,Pass
4.7,63.8,43.1,47.5,44.7,34.8,45.1,33.8,Fail
6.6,82.1,69.8,44.9,58.4,64.6,57.8,56.2,Pass
5.4,66.6,46.3,44.6,39.3,37.4,43.0,34.3,Fail
6.5,61.4,48.1,32.8,45.3,44.4,42.4,37.5,Fail
14.7,83.5,76.1,58.3,83.1,80.9,73.6,77.3,Pass
4.2,63.1,47.1,45.4,55.6,44.7,50.0,48.1,Fail
9.4,64.7,66.0,66.9,61.0,65.5,64.3,33.2,Pass
9.9,72.6,68.2,64.6,70.4,42.2,68.0,58.5,Pass
9.5,78.0,65.0,58.5,49.6,50.4,56.9,65.1,Pass
14.3,67.9,67.1,49.9,74.2,77.4,64.8,59.2,Pass
1.5,52.3,46.4,32.6,30.1,31.4,35.7,24.2,Fail
2.6,62.5,37.7,27.3,38.2,41.5,34.8,28.1,Fail
3.7,55.6,37.3,40.5,48.5,44.1,42.7,31.7,Fail
4.9,55.7,43.2,27.8,52.7,33.2,42.4,34.1,Fail
7.7,69.3,65.5,50.7,46.1,43.7,53.3,49.6,Fail
3.8,73.4,42.9,37.1,38.6,52.5,39.4,39.6,Fail
3.8,70.9,44.1,41.9,45.0,39.0,43.8,25.0,Fail
7.0,67.5,55.6,42.5,43.6,54.4,46.9,40.7,Fail
8.8,80.8,61.4,40.5,61.4,59.7,55.1,56.6,Pass
6.5,81.7,54.5,58.9,65.5,47.0,60.2,48.4,Pass
9.0,74.7,64.1,50.8,52.4,56.0,55.4,51.9,Pass
2.2,59.7,38.5,30.9,56.7,46.2,43.5,24.3,Fail
4.2,77.5,60.1,42.4,53.0,50.2,52.0,36.7,Fail
3.6,76.5,52.0,36.1,54.8,43.2,48.4,40.1,Fail
4.7,67.7,57.8,36.3,45.2,49.9,46.3,29.3,Fail
6.3,77.3,49.5,61.1,64.2,68.1,58.9,53.0,Pass
1.8,55.9,39.2,33.7,42.5,35.1,38.9,13.6,Fail
4.7,49.1,29.0,33.7,44.3,59.6,36.5,35.2,Fail
4.2,57.3,56.3,23.6,50.9,43.7,44.3,46.8,Fail
2.4,64.5,62.5,31.8,39.0,36.6,43.9,24.5,Fail
9.2,70.4,57.2,44.1,64.1,62.6,56.0,71.3,Pass
6.5,75.5,58.6,44.4,63.1,74.4,56.1,56.4,Pass
4.7,53.8,46.4,52.5,35.8,56.2,44.0,55.9,Pass
15.7,67.1,61.2,79.2,70.7,65.3,70.4,55.6,Pass
2.5,69.1,55.7,35.4,46.4,27.7,45.9,42.6,Fail
16.2,68.0,70.6,61.5,75.4,75.2,69.8,77.5,Pass
